Skewness: 0.7138354060265675, Average LID: LPCA: 8.464947987336046  |||  MLE: inf  |||  MLENB: inf  |||  TLE: nan
LPCA: -0.3092980155145615  |||  MLE: nan  |||  MLENB: nan  |||  TLE: nan
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
92;33;11;0.0;0.0;10.425946181090564
93;71;6;0.0;0.0;3.0130384512776343
94;7;6;0.0;0.0;16.554988522508967
95;38;5;0.0;0.0;4.461642957121039
96;26;6;0.0;0.0;3.9308211247514007
97;7;9;0.0;0.0;3.776033681862354
98;47;10;0.0;0.0;4.667727131390252
99;30;5;0.0;0.0;3.8291037355099315
100;29;7;0.0;0.0;6.6932199590149395
101;15;9;0.0;0.0;4.3494262514349105
102;33;7;0.0;0.0;7.264699096647812
103;96;5;0.0;0.0;6.07893271447559
104;20;7;0.0;0.0;6.659798425790803
105;40;8;0.0;0.0;3.2650731270434576
106;23;10;0.0;0.0;6.807223374638338
107;10;10;11.743316846826785;11.743316846826785;11.967280545381596
108;26;6;0.0;0.0;5.966969230798678
109;15;9;0.0;0.0;5.533487767906709
110;21;8;0.0;0.0;8.5200704909085
111;66;5;0.0;0.0;2.831164426512469
112;55;6;0.0;0.0;3.507580044014571
113;32;8;0.0;0.0;3.380260202099141
114;19;11;0.0;0.0;9.282584906277437
115;33;12;0.0;0.0;7.090062873655897
116;10;9;0.0;0.0;6.393421974631748
117;41;7;0.0;0.0;5.640134568926884
118;18;7;0.0;0.0;8.581509922498093
119;45;13;0.0;0.0;8.010103311234099
120;23;8;0.0;0.0;5.2842171118315795
121;64;7;0.0;0.0;2.8903120752796916
122;15;10;0.0;0.0;5.083320228992716
123;26;10;0.0;0.0;7.095032068207498
124;36;7;0.0;0.0;5.321273211179214
125;27;10;0.0;0.0;8.77755137748137
126;59;6;0.0;0.0;2.274370918442109
127;56;11;0.0;0.0;5.795170742899455
128;10;7;0.0;0.0;9.80243800488395
129;15;11;5.509991459993544;5.509991459993544;5.128468682447567
130;15;6;0.0;0.0;7.556653783865368
131;12;13;0.0;0.0;6.6738737781836175
132;4;8;16.404535929539435;16.404535929539435;12.874968779800023
133;12;9;0.0;0.0;6.778953958060917
134;68;4;0.0;0.0;6.6343808317948945
135;5;5;0.0;0.0;5.97209488342174
136;48;8;0.0;0.0;3.095243709018086
137;15;9;0.0;0.0;6.0499952267891315
138;23;8;0.0;0.0;4.198596131447147
139;11;9;0.0;0.0;5.8089306155414615
140;43;9;0.0;0.0;3.715036896360912
141;28;8;0.0;0.0;3.364610749930251
142;31;11;0.0;0.0;6.475908120403907
143;45;6;0.0;0.0;3.1093478213211507
144;25;7;0.0;0.0;5.127197461295709
145;23;10;0.0;0.0;7.323055274085604
146;22;8;0.0;0.0;5.560223936548929
147;13;10;0.0;0.0;9.031460035230591
148;17;8;0.0;0.0;7.898266150563814
149;12;7;0.0;0.0;6.121013492104908
150;15;8;0.0;0.0;5.386658720722781
151;46;5;0.0;0.0;3.677760442290069
152;20;11;0.0;0.0;9.129753943012254
153;10;5;0.0;0.0;4.640417111430436
154;35;9;0.0;0.0;4.2045391883151595
155;24;5;0.0;0.0;5.343043425676624
156;23;10;0.0;0.0;5.118260966428264
157;31;8;0.0;0.0;5.194296262653797
158;11;10;0.0;0.0;9.00413203296256
159;32;7;0.0;0.0;3.8390536380264253
160;35;10;0.0;0.0;5.652426326037944
161;25;5;0.0;0.0;4.021378691954559
162;28;10;0.0;0.0;4.573143238201576
163;18;11;0.0;0.0;6.737732117484396
164;17;9;0.0;0.0;4.890604787597339
165;11;9;0.0;0.0;6.8827033434483536
166;47;9;0.0;0.0;4.312478421265079
167;98;5;0.0;0.0;3.9520443100041027
168;14;9;6.697697993675086;6.697697993675086;6.61228647762737
169;41;7;0.0;0.0;4.938168722211175
170;57;10;0.0;0.0;8.158182838074444
171;48;7;0.0;0.0;3.0507085172404396
172;57;9;0.0;0.0;4.055317104700489
173;15;8;8.806825989629019;8.806825989629019;7.11597885430498
174;38;9;0.0;0.0;6.100244434048126
175;18;11;0.0;0.0;7.933146393269178
176;16;8;0.0;0.0;10.427860087471473
177;53;12;0.0;0.0;3.781967073716255
178;65;9;0.0;0.0;3.7966997647568177
179;46;10;0.0;0.0;5.183923564617897
180;65;9;0.0;0.0;3.7966997647568177
181;30;6;0.0;0.0;5.602304701677789
182;30;8;0.0;0.0;9.481291857573703
183;60;4;0.0;0.0;2.721958988795582
184;46;10;0.0;0.0;3.332197828402585
185;67;8;0.0;0.0;2.7378746892182293
186;15;5;0.0;0.0;6.091252699523108
187;18;8;0.0;0.0;6.1022085254146825
188;16;10;0.0;0.0;6.51738699587828
189;78;4;0.0;0.0;2.777663694243619
190;66;4;0.0;0.0;nan
191;70;6;0.0;0.0;3.886497104459303
192;24;12;0.0;0.0;8.028390664359957
193;30;5;0.0;0.0;8.890619682353808
194;79;6;0.0;0.0;3.3719689368185137
195;36;9;0.0;0.0;7.072720910193008
196;36;6;0.0;0.0;5.833878550852209
197;54;7;0.0;0.0;3.579950211431217
198;10;9;0.0;0.0;3.585582958154648
199;12;7;0.0;0.0;7.985378034082186
200;19;8;0.0;0.0;6.3912576693844105
201;23;12;0.0;0.0;7.228069436239122
202;49;6;0.0;0.0;5.848064190589878
203;59;4;0.0;0.0;nan
204;46;7;4.606721606093902;4.606721606093902;4.78315907757775
205;28;9;0.0;0.0;5.451868324390311
206;36;6;0.0;0.0;5.700084268304158
207;54;6;0.0;0.0;2.7280612079651445
208;7;7;0.0;0.0;6.803088977718217
209;23;7;0.0;0.0;4.662073448875258
210;30;7;0.0;0.0;5.940125986230496
211;24;10;0.0;0.0;5.761665442724466
212;51;5;0.0;0.0;4.944993540473419
213;42;9;0.0;0.0;4.398973202327863
214;25;10;12.21855534697277;12.21855534697277;11.172771041544273
215;22;9;0.0;0.0;9.042916861657625
216;4;4;0.0;0.0;4.165154796556101
217;87;6;0.0;0.0;5.0220939453945785
218;43;6;0.0;0.0;3.631535499104544
219;50;7;0.0;0.0;2.4338382737985524
220;50;6;3.3282598605890286;3.3282598605890286;3.410821218368275
221;20;9;0.0;0.0;6.849496101925376
222;82;5;0.0;0.0;2.078771843225096
223;61;10;0.0;0.0;3.331923253109746
224;28;10;0.0;0.0;5.581955710172947
225;42;9;0.0;0.0;5.823531870746764
226;28;8;8.146390780477633;8.146390780477633;7.24657600287513
227;15;5;0.0;0.0;5.921117838096107
228;9;7;5.489350059055087;5.489350059055087;4.831333196258486
229;48;6;0.0;0.0;3.8753071391463427
230;15;9;0.0;0.0;8.349596411680428
231;95;5;0.0;0.0;3.75345720742855
232;52;10;0.0;0.0;7.856482384012063
233;72;8;0.0;0.0;3.358399798618097
234;15;8;0.0;0.0;7.350712671604996
235;57;9;0.0;0.0;4.86387327242082
236;64;8;0.0;0.0;2.7378746892182293
237;7;9;0.0;0.0;7.083449540085011
238;36;6;0.0;0.0;4.20889632508223
239;17;7;0.0;0.0;7.910281036870367
240;85;9;0.0;0.0;3.483568935147143
241;13;8;0.0;0.0;7.263458913058264
242;75;5;0.0;0.0;2.9095839590436916
243;22;9;0.0;0.0;4.964908202337781
244;67;6;0.0;0.0;3.736892587544359
245;77;6;0.0;0.0;3.5335905498020144
246;19;6;0.0;0.0;5.931051008096317
247;25;8;0.0;0.0;4.771983676397553
248;63;9;0.0;0.0;3.4042496292596556
249;53;5;0.0;0.0;4.944993540473419
250;18;10;0.0;0.0;5.115271404458683
251;32;12;0.0;0.0;6.581949931734406
252;76;5;0.0;0.0;2.831164426512469
253;32;7;0.0;0.0;6.217076932262243
254;51;7;0.0;0.0;5.223376867595301
255;64;4;0.0;0.0;2.782188834271155
256;122;6;0.0;0.0;3.0521658097951168
257;35;6;0.0;0.0;3.3684075557988766
258;53;6;0.0;0.0;2.7968043307548536
259;38;5;0.0;0.0;7.930614140291591
260;6;9;0.0;0.0;8.734628983396043
261;54;5;0.0;0.0;3.2034800277706035
262;84;4;0.0;0.0;2.5410296351334507
263;11;9;0.0;0.0;8.403884786158391
264;16;10;0.0;0.0;6.052862611686984
265;7;9;0.0;0.0;8.533344328096435
266;29;8;0.0;0.0;5.550633973987869
267;31;7;7.893777024019495;7.893777024019495;6.581771683059306
268;37;6;0.0;0.0;5.591500792963409
269;21;6;0.0;0.0;4.873201460010043
270;49;5;0.0;0.0;4.077839772493319
271;45;9;0.0;0.0;4.732103897256724
272;6;9;0.0;0.0;8.143829104782084
273;26;13;0.0;0.0;6.078277714532646
274;106;5;0.0;0.0;2.552817886645841
275;31;8;0.0;0.0;7.565543206696845
276;34;11;0.0;0.0;6.133916481461766
277;57;5;0.0;0.0;4.764281105381947
278;17;8;9.035047523141493;9.035047523141493;7.7972382901501
279;19;8;0.0;0.0;4.962295932339608
280;25;7;0.0;0.0;5.962408837590925
281;16;10;0.0;0.0;5.187820025282846
282;47;7;0.0;0.0;8.318073657194404
283;21;10;0.0;0.0;5.807364365341606
284;17;5;4.813933698964119;4.813933698964119;4.2586150037054225
285;16;5;0.0;0.0;3.8095775104319487
286;45;7;0.0;0.0;3.7539412359206112
287;37;7;0.0;0.0;4.516314239319082
288;45;4;0.0;0.0;4.676868539145541
289;33;9;8.173818643483573;8.173818643483573;7.68568574642895
290;21;6;0.0;0.0;5.677296387041552
291;11;9;0.0;0.0;8.9336899591581
292;47;12;0.0;0.0;5.953154871248009
293;63;9;2.5976323618332637;2.5976323618332637;2.9855667080598765
294;23;9;0.0;0.0;3.4015733218908655
295;5;6;0.0;0.0;6.3633009955408255
296;56;7;0.0;0.0;3.820563943632695
297;57;5;0.0;0.0;2.565919424786226
298;10;9;0.0;0.0;8.635921558484487
299;81;5;0.0;0.0;5.2967679497668465
300;11;8;0.0;0.0;7.233816628813671
301;47;6;0.0;0.0;3.261679104348373
302;32;11;0.0;0.0;4.5473427524992065
303;60;8;0.0;0.0;2.8791354048490883
304;114;4;0.0;0.0;4.461881122644612
305;40;10;0.0;0.0;5.6301042374549555
306;15;10;0.0;0.0;5.811150539343199
307;32;6;0.0;0.0;6.74345050359219
308;22;5;0.0;0.0;4.115143484273273
309;77;5;0.0;0.0;5.275869595064376
310;57;9;0.0;0.0;5.596742784551535
311;65;11;0.0;0.0;4.3734068014205105
312;22;7;0.0;0.0;3.354624616760817
313;22;7;0.0;0.0;5.513188704265757
314;22;6;11.572919417158518;11.572919417158518;7.404833322256482
315;72;5;0.0;0.0;5.242779972973369
316;48;4;0.0;0.0;5.507689081646939
317;58;9;0.0;0.0;2.860512427759696
318;100;4;0.0;0.0;5.8619775413411155
319;19;10;0.0;0.0;6.2996921339540926
320;31;7;0.0;0.0;4.2351865986233195
321;18;9;0.0;0.0;8.412854902520841
322;41;8;0.0;0.0;5.802265652836514
323;100;5;0.0;0.0;3.9520443100041027
324;39;8;0.0;0.0;6.278023878978386
325;18;8;0.0;0.0;5.306512973798841
326;32;8;0.0;0.0;6.37557677484307
327;26;7;0.0;0.0;6.341660477506438
328;47;9;0.0;0.0;5.757068588671048
329;29;8;0.0;0.0;5.2283552890028275
330;41;8;0.0;0.0;5.267152606987865
331;36;8;0.0;0.0;3.5617020750257002
332;14;6;0.0;0.0;6.094062134105673
333;31;7;0.0;0.0;6.960646900486366
334;48;5;0.0;0.0;3.9937226681088744
335;31;7;0.0;0.0;3.469328630028753
336;47;4;0.0;0.0;3.942562748509007
337;39;9;0.0;0.0;4.604241036484869
338;48;10;0.0;0.0;6.2614036018168955
339;44;7;0.0;0.0;3.67842035826475
340;72;10;0.0;0.0;5.07170764203077
341;62;12;0.0;0.0;3.9780360629543003
342;78;7;0.0;0.0;1.98278575303058
343;48;8;0.0;0.0;3.9091033309375094
344;47;7;0.0;0.0;5.801410003302215
345;42;8;0.0;0.0;4.227978148318596
346;9;8;0.0;0.0;5.482639456333977
347;53;7;0.0;0.0;2.8578248281154974
348;37;11;0.0;0.0;4.701791606262814
349;41;10;0.0;0.0;6.287977030239887
350;40;10;0.0;0.0;5.657691573577
351;55;4;0.0;0.0;3.3757603164975225
352;38;6;7.776431527228929;7.776431527228929;7.243671043890129
353;21;8;0.0;0.0;5.0263647066105595
354;48;4;0.0;0.0;3.6779920925160923
355;65;11;7.6415330769503065;7.6415330769503065;8.797686602972396
356;35;6;0.0;0.0;6.714866358073769
357;99;4;0.0;0.0;4.735824126519907
358;40;9;0.0;0.0;5.949841411510659
359;61;11;0.0;0.0;5.079803943479409
360;23;7;0.0;0.0;5.64379038905273
361;68;7;0.0;0.0;2.879983149582116
362;25;6;0.0;0.0;6.656456739415638
363;38;8;0.0;0.0;5.035968666743406
364;87;4;0.0;0.0;2.777663694243619
365;44;5;0.0;0.0;3.4461320896460763
366;51;7;0.0;0.0;5.470254126388566
367;43;11;4.981565929134943;4.981565929134943;5.247182451887098
368;35;9;0.0;0.0;6.331851899717705
369;24;7;0.0;0.0;6.906714600246491
370;13;10;11.438846230687892;11.438846230687892;10.548972947411881
371;71;5;0.0;0.0;3.219700687794376
372;30;7;0.0;0.0;4.732524595527289
373;27;8;0.0;0.0;4.583429199064552
374;39;8;0.0;0.0;4.920167812759202
375;41;8;6.625982623468236;6.625982623468236;6.306566255303744
376;19;8;0.0;0.0;9.863327707576039
377;49;11;0.0;0.0;6.602769116568154
378;28;7;0.0;0.0;4.110315123798187
379;72;5;0.0;0.0;3.362687702787469
380;50;4;0.0;0.0;3.1427396014925506
381;40;4;0.0;0.0;3.3757603164975225
382;29;8;0.0;0.0;8.396127951815533
383;66;5;0.0;0.0;3.12756578422616
384;90;3;0.0;0.0;2.817359610021484
385;45;8;0.0;0.0;5.630421173015065
386;63;8;0.0;0.0;3.6417161059033853
387;21;9;0.0;0.0;8.047908500963052
388;66;3;0.0;0.0;3.538477095172675
389;38;10;0.0;0.0;3.7011102728212935
390;67;10;0.0;0.0;6.064871593719746
391;24;7;0.0;0.0;7.914156967407924
392;69;6;0.0;0.0;4.211734525845674
393;68;5;0.0;0.0;4.757468869642784
394;65;9;0.0;0.0;5.502725553889677
395;74;12;0.0;0.0;4.180500324287551
396;20;8;0.0;0.0;14.486060511092388
397;42;6;0.0;0.0;6.658088923789196
398;14;7;8.001497882874833;8.001497882874833;6.1806286378717825
399;109;5;0.0;0.0;1.8154267382516316
400;98;4;0.0;0.0;4.478176410459569
401;50;7;0.0;0.0;6.52548848714453
402;56;6;0.0;0.0;4.337558895611862
403;37;10;0.0;0.0;7.133430801686229
404;83;7;0.0;0.0;1.98278575303058
405;74;8;0.0;0.0;2.3813083365989045
406;59;5;0.0;0.0;2.6464408963048864
407;38;10;0.0;0.0;8.751194425911814
408;95;5;0.0;0.0;nan
409;38;3;0.0;0.0;nan
410;34;5;0.0;0.0;3.6818779689353756
411;33;8;0.0;0.0;5.222409927989228
412;33;6;0.0;0.0;4.582884409755515
413;59;6;0.0;0.0;5.695344496747827
414;58;4;0.0;0.0;4.441239837161554
415;45;9;0.0;0.0;3.6204334869650525
416;43;9;0.0;0.0;4.703597267007574
417;72;5;3.2013943866153975;3.2013943866153975;3.285688665479409
418;39;11;0.0;0.0;4.93404757314586
419;86;10;0.0;0.0;3.975599740027824
420;54;9;0.0;0.0;4.53544902721559
421;90;5;0.0;0.0;5.051056295103802
422;24;8;0.0;0.0;5.382556903167836
423;51;7;0.0;0.0;2.4338382737985524
424;18;8;0.0;0.0;5.616193812911807
425;43;8;0.0;0.0;5.4047336032323585
426;79;10;0.0;0.0;2.4749900190475
427;61;5;0.0;0.0;4.753629923544866
428;26;7;0.0;0.0;4.8419113489058985
429;60;7;0.0;0.0;4.9385406423804765
430;40;9;0.0;0.0;5.328296185726254
431;88;5;0.0;0.0;3.6818779689353756
432;25;9;0.0;0.0;5.793942635026612
433;70;8;0.0;0.0;7.002649688156489
434;34;7;0.0;0.0;4.11435490116995
435;33;9;0.0;0.0;6.530481826677983
436;40;7;0.0;0.0;3.921389837874758
437;51;7;0.0;0.0;2.8820210077929427
438;20;8;0.0;0.0;5.317274898888492
439;50;11;0.0;0.0;5.884025297045102
440;56;5;0.0;0.0;3.6818779689353756
441;29;8;0.0;0.0;9.328347717173722
442;90;4;0.0;0.0;2.5410296351334507
443;5;8;0.0;0.0;9.774955738001388
444;51;6;0.0;0.0;3.669481802938959
445;83;3;0.0;0.0;nan
446;53;6;0.0;0.0;2.9387893783058323
447;51;6;0.0;0.0;4.003050099025136
448;72;5;0.0;0.0;3.362687702787469
449;64;8;0.0;0.0;2.5204383514693083
450;47;9;0.0;0.0;4.617419588228482
451;54;11;0.0;0.0;8.194647214030912
452;27;7;0.0;0.0;4.0180349087205585
453;35;9;0.0;0.0;5.4549590961573555
454;89;5;0.0;0.0;4.895260357485339
455;50;5;0.0;0.0;4.769027326596802
456;28;8;0.0;0.0;4.746421325016684
457;49;9;0.0;0.0;3.309662800807613
458;32;10;0.0;0.0;7.371463580820769
459;68;6;0.0;0.0;2.2340395068961194
460;71;8;3.0805747179815635;3.0805747179815635;3.3307808758279926
461;61;5;0.0;0.0;3.5408149413171466
462;29;10;0.0;0.0;6.032705700921041
463;36;5;0.0;0.0;5.262309441727308
464;16;8;0.0;0.0;3.01220972851301
465;26;10;0.0;0.0;4.927209997155784
466;90;5;0.0;0.0;5.051056295103802
467;31;9;0.0;0.0;5.573554842414785
468;14;8;0.0;0.0;8.14821277117719
469;28;10;0.0;0.0;5.300059527626824
470;67;6;0.0;0.0;3.5220887353399926
471;58;4;0.0;0.0;3.978340862446974
472;26;9;0.0;0.0;3.917325981069949
473;46;9;0.0;0.0;6.401751841245773
474;68;7;0.0;0.0;3.070477558009592
475;48;9;0.0;0.0;4.584764006274279
476;68;6;0.0;0.0;3.1776703544284026
477;42;7;0.0;0.0;3.3273072710644014
478;40;9;0.0;0.0;5.497073433918066
479;86;8;0.0;0.0;4.996660989994239
480;74;3;0.0;0.0;3.538477095172675
481;74;10;0.0;0.0;2.572555659548203
482;89;6;0.0;0.0;3.7885094537773822
483;78;7;0.0;0.0;3.293036587437335
484;20;6;0.0;0.0;4.379617369829182
485;81;7;0.0;0.0;2.83447835444574
486;64;8;0.0;0.0;3.420541925729476
487;87;6;0.0;0.0;2.645350656280412
488;35;7;0.0;0.0;3.9973026730174084
489;67;11;0.0;0.0;6.078424754311653
490;24;8;0.0;0.0;4.644847742090235
491;48;7;0.0;0.0;4.5442754085522346
492;22;6;7.091204969922012;7.091204969922012;7.093729839930966
493;59;5;0.0;0.0;2.565919424786226
494;30;11;0.0;0.0;5.256687793646494
495;32;6;0.0;0.0;5.4046935768335
496;62;10;0.0;0.0;6.247836654765681
497;40;6;0.0;0.0;3.5355908202628923
498;90;5;0.0;0.0;3.985296778646708
499;70;5;0.0;0.0;8.294329384393922
500;13;8;0.0;0.0;6.07466395185886
501;16;10;0.0;0.0;5.995216196784766
502;9;5;0.0;0.0;4.406878253863709
503;67;10;0.0;0.0;7.549713697767414
504;30;3;0.0;0.0;6.3920936629395815
505;22;8;0.0;0.0;9.245673262599388
506;33;9;6.58561114134195;6.58561114134195;6.474575915896362
507;47;8;0.0;0.0;3.5482546707302527
508;13;8;0.0;0.0;8.00924171514494
509;42;9;0.0;0.0;5.939303909569739
510;29;11;0.0;0.0;5.687433351382273
511;60;8;0.0;0.0;5.284016374688976
512;75;6;0.0;0.0;2.5412880445834993
513;68;5;0.0;0.0;3.030076085480515
514;45;8;0.0;0.0;3.2476372549612162
515;53;5;0.0;0.0;4.261027651474069
516;46;7;0.0;0.0;10.325350725163846
517;44;8;0.0;0.0;3.7280805752534127
518;23;7;0.0;0.0;9.252424587216797
519;26;7;0.0;0.0;4.678055844841749
520;50;7;10.64072751238859;10.64072751238859;12.966524481861665
521;28;5;0.0;0.0;5.226752766652629
522;74;6;0.0;0.0;3.0559744425862583
523;50;5;0.0;0.0;2.351119221924683
524;54;9;0.0;0.0;3.434725317437058
525;64;9;0.0;0.0;3.434725317437058
526;89;4;0.0;0.0;2.8635937373484706
527;22;7;0.0;0.0;4.261173211802051
528;28;10;0.0;0.0;6.031136113246237
529;50;6;0.0;0.0;2.7280612079651445
530;44;5;0.0;0.0;3.5862585349914586
531;55;5;0.0;0.0;4.261027651474069
532;46;7;0.0;0.0;3.534687992858259
533;43;10;0.0;0.0;7.426208191111036
534;30;8;7.048805369058305;7.048805369058305;5.568906952964541
535;79;5;0.0;0.0;1.8154267382516316
536;10;6;0.0;0.0;7.252608599992774
537;5;9;0.0;0.0;6.994584089428569
538;43;7;0.0;0.0;4.552179708905913
539;28;9;0.0;0.0;10.615263520984989
540;63;10;0.0;0.0;6.011765477760503
541;97;5;0.0;0.0;3.3110046300686
542;66;8;0.0;0.0;3.410893063760254
543;55;7;0.0;0.0;3.9842130908521964
544;33;4;0.0;0.0;3.8751683253950437
545;27;7;0.0;0.0;5.846122848041801
546;60;6;0.0;0.0;5.8731875822976916
547;64;10;0.0;0.0;5.496599997061381
548;50;5;0.0;0.0;7.185858566992043
549;88;5;0.0;0.0;nan
550;39;8;0.0;0.0;5.737795011510682
551;45;7;0.0;0.0;3.2515775148495405
552;71;7;0.0;0.0;5.308371705452953
553;17;10;0.0;0.0;6.767190222088163
554;53;5;0.0;0.0;4.769027326596802
555;24;8;0.0;0.0;4.849933395141115
556;43;9;0.0;0.0;2.3768576133762096
557;32;10;6.055140650262882;6.055140650262882;6.56587903928045
558;17;7;0.0;0.0;6.427181615710557
559;65;5;0.0;0.0;3.243761785850647
560;15;8;0.0;0.0;5.540433854501484
561;65;7;0.0;0.0;2.105627207567312
562;67;4;0.0;0.0;3.2324387565191697
563;54;5;0.0;0.0;3.4279965932562133
564;34;8;0.0;0.0;4.838089482897527
565;56;5;0.0;0.0;6.489542209016663
566;42;8;0.0;0.0;4.014686190925588
567;50;10;0.0;0.0;2.7574274586663092
568;33;10;0.0;0.0;4.959904029296233
569;28;10;0.0;0.0;5.052480393007296
570;22;6;0.0;0.0;5.335726957485855
571;61;9;0.0;0.0;2.953966289965008
572;38;9;0.0;0.0;3.839558159945088
573;25;9;0.0;0.0;5.091419118743906
574;49;10;0.0;0.0;6.8427718012828285
575;26;5;0.0;0.0;6.859178464960036
576;51;7;0.0;0.0;3.8607829512451324
577;40;7;0.0;0.0;3.905105049773675
578;83;5;0.0;0.0;10.220500534120688
579;17;6;0.0;0.0;8.954308953157108
580;17;7;0.0;0.0;6.394784528138957
581;70;3;0.0;0.0;nan
582;31;9;0.0;0.0;8.713846049974554
583;31;11;0.0;0.0;5.700668502323985
584;67;10;0.0;0.0;3.656521832409147
585;44;10;0.0;0.0;4.454238358679068
586;32;5;0.0;0.0;4.277567975639102
587;42;11;4.746350355287384;4.746350355287384;5.101143876750618
588;44;7;0.0;0.0;5.089710277626116
589;19;11;8.229052163457549;8.229052163457549;8.191152395711043
590;19;8;0.0;0.0;8.665154129060054
591;19;5;9.421198751615126;9.421198751615126;6.721082391760498
592;61;10;0.0;0.0;4.0531464270908275
593;18;9;0.0;0.0;5.685627009614957
594;53;7;0.0;0.0;2.8578248281154974
595;17;8;0.0;0.0;4.613541846866442
596;29;5;0.0;0.0;3.8095775104319487
597;48;10;0.0;0.0;8.279822871169944
598;104;4;0.0;0.0;2.618544070789291
599;8;8;0.0;0.0;7.409976983078885
600;22;9;0.0;0.0;4.781810230624103
601;67;7;0.0;0.0;2.9316236664311415
