Skewness: -0.18309626927237552, Average LID: LPCA: 2.8512820512820514  |||  MLE: 1.8087114043433186  |||  MLENB: 1.8087114043433186  |||  TLE: 1.7363490094125653
LPCA: -0.23183947219944817  |||  MLE: -0.23854571602345154  |||  MLENB: -0.23854571602345154  |||  TLE: 0.13514595867051674
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
50;125;3;1.063369948932408;1.063369948932408;1.2693039630096425
51;128;3;1.039490142765436;1.039490142765436;1.2594764214334764
52;150;3;1.2355681070100062;1.2355681070100062;1.3257274531784062
53;156;3;1.2717962490561272;1.2717962490561272;1.3627875729672885
54;105;3;0.9153725051592981;0.9153725051592981;1.1616312085783527
55;98;3;0.8578075951257117;0.8578075951257117;1.1118829905878942
56;104;3;0.8523390981681432;0.8523390981681432;1.1116941519331032
57;103;3;0.8385684444433299;0.8385684444433299;1.1205653504890334
58;108;3;0.8393806721160408;0.8393806721160408;1.1182202049523298
59;63;3;4.338863303085217;4.338863303085217;2.6612543692029327
60;86;3;1.961473202005561;1.961473202005561;1.9816255839291679
61;84;3;2.019018422820661;2.019018422820661;2.067208622658543
62;60;3;1.60469407535619;1.60469407535619;1.622941227753936
63;49;3;1.6537534319221585;1.6537534319221585;1.6720475340329077
64;51;3;1.5769872674102179;1.5769872674102179;1.6007294253336317
65;81;3;2.2787357920167635;2.2787357920167635;2.1946186433274457
66;132;3;2.221612234287526;2.221612234287526;2.0555502970549075
67;134;3;2.3056804460798177;2.3056804460798177;2.0925304255343593
68;133;3;2.1814720180206835;2.1814720180206835;2.1703804830207063
69;137;3;2.3358859466516444;2.3358859466516444;2.284080629837863
70;132;3;2.1922025982925897;2.1922025982925897;2.1689251869934028
71;141;3;2.5068297784648417;2.5068297784648417;2.2256453805415672
72;128;3;1.0274154802907698;1.0274154802907698;1.2635340569775133
73;10;3;3.8598832082453405;3.8598832082453405;1.7457480630406803
74;98;3;0.8548898652137805;0.8548898652137805;1.1239036127767827
75;94;3;0.8859724413209489;0.8859724413209489;1.1301008003503288
76;129;3;1.3329809983160192;1.3329809983160192;1.4928957474691211
77;96;3;0.8645284699625074;0.8645284699625074;1.1261984982128062
78;69;3;1.1985678356355673;1.1985678356355673;1.2121522742087663
79;75;3;1.0804651741581772;1.0804651741581772;1.1868449192166084
80;70;3;1.157751418518625;1.157751418518625;1.215851871819834
81;70;3;1.1530202029006116;1.1530202029006116;1.2241766833319223
82;70;3;1.0479567372388714;1.0479567372388714;1.1571767635833206
83;69;3;1.1772530813359885;1.1772530813359885;1.2026702581612363
84;107;3;1.7603303078915438;1.7603303078915438;2.0114348484643663
85;104;3;1.9573472123881503;1.9573472123881503;2.0827626404066693
86;107;3;2.1537928717183115;2.1537928717183115;2.091654407959367
87;100;3;2.225307547448217;2.225307547448217;2.0572633518571624
88;107;3;1.7360884016465152;1.7360884016465152;1.9891659814159834
89;99;3;2.0288645032905483;2.0288645032905483;2.0176526715006817
90;108;3;1.8158457538801103;1.8158457538801103;2.079526686550347
91;162;2;1.9887678473829946;1.9887678473829946;1.910867619126998
92;170;2;2.0259776499116358;2.0259776499116358;1.9284230423008855
93;153;3;2.4308105894843863;2.4308105894843863;2.2074256413031206
94;138;3;2.3056160166581523;2.3056160166581523;2.306574850864381
95;142;2;2.191716600587177;2.191716600587177;2.0023937073131655
96;140;2;2.351187384603501;2.351187384603501;2.161396770661988
97;159;3;1.3473585612803076;1.3473585612803076;1.478881947327307
98;129;3;1.2522855123307697;1.2522855123307697;1.3903251303132986
99;133;3;1.3030715956173218;1.3030715956173218;1.4358254075874692
100;137;3;1.463766300293839;1.463766300293839;1.553761877874682
101;128;3;2.090400439269257;2.090400439269257;1.7516836804678086
102;10;3;4.116737867642021;4.116737867642021;1.7873844372913978
103;146;3;2.586509404023177;2.586509404023177;2.178058080973457
104;183;2;2.373079365903747;2.373079365903747;2.200242770693133
105;182;2;2.0270386240163263;2.0270386240163263;1.9980899200716848
106;161;2;2.127532391330268;2.127532391330268;1.9965197842633218
107;177;2;2.0202327326147667;2.0202327326147667;1.9885284794367941
108;178;2;2.1011350515191114;2.1011350515191114;2.02106235374695
109;101;3;1.8763120054734637;1.8763120054734637;1.9973449036943889
110;94;3;1.7732282327342013;1.7732282327342013;1.9382399831412833
111;62;2;1.594115362695277;1.594115362695277;1.7088323129682768
112;68;3;1.5824976238595163;1.5824976238595163;1.7177330757863591
113;67;3;1.5718662609952099;1.5718662609952099;1.6175328479935684
114;89;3;1.9142256999725005;1.9142256999725005;2.0930419865108707
115;11;3;3.8169597384453553;3.8169597384453553;1.932594675625254
116;11;3;3.7185190143848406;3.7185190143848406;2.0374599733850167
117;11;3;3.4278168056102016;3.4278168056102016;1.9331261772065327
118;11;3;3.4427039750891058;3.4427039750891058;1.9215433284961572
119;86;3;1.9820041877199;1.9820041877199;2.089203527381953
120;11;3;3.8984144564005647;3.8984144564005647;1.9591693041158258
121;105;3;1.805656515952268;1.805656515952268;1.9868823701517893
122;126;3;2.376158780455688;2.376158780455688;2.418182311664638
123;108;3;1.9195810040164152;1.9195810040164152;2.0942263531195717
124;128;3;1.9681554448157692;1.9681554448157692;2.1986422713912557
125;141;3;2.162128328043494;2.162128328043494;2.300901376519003
126;154;3;2.403187976115386;2.403187976115386;2.4047402912652482
127;118;3;1.780564794413121;1.780564794413121;2.077220926286873
128;101;3;0.8770261575068902;0.8770261575068902;1.1571845199148103
129;101;3;0.8939827911174358;0.8939827911174358;1.1806062466282508
130;107;3;0.9001440935930262;0.9001440935930262;1.1380870938386356
131;101;3;0.9091977394615376;0.9091977394615376;1.1911762066152038
132;101;3;1.045665208540632;1.045665208540632;1.1998717272549297
133;97;3;0.8915376519816953;0.8915376519816953;1.160548529289116
134;75;3;1.0249359711900856;1.0249359711900856;1.1521330342592162
135;99;3;0.875222994994838;0.875222994994838;1.137923081650311
136;106;3;0.8670693965086403;0.8670693965086403;1.1439871670333577
137;105;3;0.8836366499070287;0.8836366499070287;1.1261045197433956
138;100;3;0.8706007836939725;0.8706007836939725;1.128101301681433
139;107;3;0.8617613179690555;0.8617613179690555;1.1398162242275114
140;76;3;2.3505098019567887;2.3505098019567887;2.0545597081319382
141;83;3;2.036475111313704;2.036475111313704;2.151260961868142
142;94;3;1.8519483926244806;1.8519483926244806;1.8080403693164149
143;90;3;1.8273745135038533;1.8273745135038533;1.9915759653605791
144;74;3;1.777524183766789;1.777524183766789;1.709460394264581
145;69;3;2.2894677795834815;2.2894677795834815;2.177338425586155
146;106;3;2.3933984218549846;2.3933984218549846;2.36495672789183
147;92;3;1.8768710300005058;1.8768710300005058;2.0552656652793693
148;87;2;1.797483665979564;1.797483665979564;1.9720290834125809
149;10;3;4.27179484274091;4.27179484274091;1.6612636770473908
150;103;3;1.965907953260088;1.965907953260088;2.0609989043890247
151;79;3;1.7536685826905292;1.7536685826905292;1.8627585137985123
152;72;3;1.6833350202504667;1.6833350202504667;1.7292392035531727
153;124;3;1.046867021563661;1.046867021563661;1.244558917089503
154;109;3;1.0210791314373961;1.0210791314373961;1.192404211751965
155;105;3;0.9007166401869816;0.9007166401869816;1.1107815097475355
156;127;3;1.189051403124977;1.189051403124977;1.3262560041238844
157;115;3;0.9159507408685149;0.9159507408685149;1.1536412878532565
158;144;3;1.8249900028516768;1.8249900028516768;1.707375902345409
159;137;3;1.1742593087768702;1.1742593087768702;1.3571357110020466
160;86;3;1.1946508434211123;1.1946508434211123;1.2436492128627454
161;113;3;0.8931047660179894;0.8931047660179894;1.1667165546562563
162;101;3;0.9563909079269636;0.9563909079269636;1.1395822598803558
163;106;3;0.8748863418564912;0.8748863418564912;1.0929896309430853
164;100;3;1.3287770396106158;1.3287770396106158;1.3552953214229129
165;75;3;2.405777974496198;2.405777974496198;2.2674075237219005
166;45;3;1.5624752133945912;1.5624752133945912;1.6292004503156043
167;35;3;1.8482317668491761;1.8482317668491761;1.5790536011570866
168;95;3;1.7694744373146822;1.7694744373146822;1.8995478847159524
169;49;3;1.5456631108792274;1.5456631108792274;1.5939487212858265
170;36;3;1.8363705104523254;1.8363705104523254;1.6115217213004904
171;105;3;0.9006032695767482;0.9006032695767482;1.1682264596097183
172;81;3;0.99336947798757;0.99336947798757;1.1621884295060025
173;90;3;0.9616727365345573;0.9616727365345573;1.1389449248892993
174;127;3;1.1676557221526596;1.1676557221526596;1.351113565090492
175;96;3;0.8747689165434249;0.8747689165434249;1.1399050522433767
176;101;3;0.8460999350513254;0.8460999350513254;1.12745367933979
177;139;3;3.2598033654615923;3.2598033654615923;2.794195171205356
178;171;2;1.8838856405205862;1.8838856405205862;1.8352554009945756
179;175;2;1.9217285585218145;1.9217285585218145;1.8404409274776645
180;164;2;1.8524716127329084;1.8524716127329084;1.8893925884603189
181;166;2;1.870730203410409;1.870730203410409;1.833533522497569
182;164;2;1.8420310540616567;1.8420310540616567;1.8773429266062924
183;100;3;0.8637789846322858;0.8637789846322858;1.1366297338792204
184;103;3;3.9731835738682397;3.9731835738682397;2.8984315146908974
185;170;3;3.4487241354668914;3.4487241354668914;2.373435414327678
186;10;3;3.8498624891406155;3.8498624891406155;1.7703139968697106
187;10;3;3.7259591890550383;3.7259591890550383;1.7679174942500953
188;87;3;1.0394628139170554;1.0394628139170554;1.1766621448575203
189;77;3;2.1454961029546693;2.1454961029546693;2.091533169210219
190;98;3;1.8241579873522609;1.8241579873522609;1.9003956661846486
191;83;3;2.01113717676718;2.01113717676718;2.1452096490658747
192;87;3;1.8721475447222204;1.8721475447222204;1.940970068128175
193;14;3;4.1137115166796985;4.1137115166796985;2.1410424004232658
194;75;3;2.1513373808635317;2.1513373808635317;2.1002023298338903
