Skewness: 0.7570521131835048, Average LID: LPCA: 8.9905  |||  MLE: 6.459136810321256  |||  MLENB: 6.459136810321256  |||  TLE: 6.033441921107554
LPCA: 0.14986609105251833  |||  MLE: -0.229992356719426  |||  MLENB: -0.229992356719426  |||  TLE: -0.09589428250346081
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
46;10;8;7.2611563287940575;7.2611563287940575;6.695862866775445
47;11;7;7.706991248772702;7.706991248772702;6.5197415063809325
48;23;9;6.16438156724946;6.16438156724946;6.198845504854048
49;8;7;6.307430312604892;6.307430312604892;6.096950695874537
50;9;8;5.540593621399328;5.540593621399328;5.4741567665156765
51;25;8;4.297296966384946;4.297296966384946;4.797058207841346
52;6;9;6.472589377059;6.472589377059;5.075864438339093
53;6;9;7.019917946459835;7.019917946459835;5.882603184101372
54;36;10;7.495810027566119;7.495810027566119;7.465677927007422
55;38;11;5.981858588475736;5.981858588475736;6.3679088364660785
56;33;11;6.334761630879857;6.334761630879857;6.861786858383733
57;37;10;5.986038009597783;5.986038009597783;6.198218114724881
58;31;9;6.646531642376336;6.646531642376336;6.848825373466694
59;11;9;8.085936267560113;8.085936267560113;7.569821318189122
60;17;11;8.179964459708268;8.179964459708268;7.884103432001516
61;9;8;5.010042586935989;5.010042586935989;4.924056253224217
62;14;9;10.738994520715197;10.738994520715197;9.709450493766782
63;23;10;4.976969288113557;4.976969288113557;5.320814473705758
64;3;9;5.750192336941733;5.750192336941733;5.820596616596488
65;22;10;6.078642434977352;6.078642434977352;6.066460446322319
66;27;9;10.280510440429259;10.280510440429259;9.937635801365953
67;25;10;6.102957511981274;6.102957511981274;6.140002879020997
68;31;10;6.363390413962421;6.363390413962421;6.8241488997982
69;17;9;4.278998956492391;4.278998956492391;4.661232910549811
70;23;10;6.506185589432012;6.506185589432012;6.860838790244682
71;23;8;7.289512274181957;7.289512274181957;7.270206367274297
72;30;8;4.1853298102869365;4.1853298102869365;4.781114460230968
73;19;10;5.304909495985247;5.304909495985247;5.696492424137798
74;17;9;9.57453491644283;9.57453491644283;8.78600043390023
75;32;9;9.26353977746781;9.26353977746781;9.176217051452173
76;16;9;6.88307661624549;6.88307661624549;6.885226241184962
77;23;8;5.495175924275166;5.495175924275166;5.913151483917193
78;39;10;6.927586176264536;6.927586176264536;7.188683629224228
79;34;7;6.396417128723058;6.396417128723058;6.848054171666632
80;28;9;6.034856580028998;6.034856580028998;6.300619705783218
81;20;10;9.945916378724487;9.945916378724487;9.925039374374075
82;17;7;4.8468219056243385;4.8468219056243385;5.139524053703748
83;32;10;7.017686087260172;7.017686087260172;7.3658162145398345
84;22;10;6.817015634508139;6.817015634508139;6.742889567341847
85;36;10;5.107082908403485;5.107082908403485;5.56866954644041
86;7;9;8.739049777252436;8.739049777252436;7.607862915202805
87;17;7;5.683813104802414;5.683813104802414;5.7949082756697265
88;3;7;6.042921714022338;6.042921714022338;5.0565571093688515
89;19;9;6.899044478734617;6.899044478734617;7.116827011161088
90;20;10;8.643669715022838;8.643669715022838;8.411314030851036
91;10;11;3.9209766143478566;3.9209766143478566;4.114756324079312
92;26;7;8.440855509175462;8.440855509175462;8.270987246119127
93;20;7;5.722745393218628;5.722745393218628;5.993807080060141
94;14;9;8.042765503744777;8.042765503744777;7.222705031147721
95;33;10;6.104548288452128;6.104548288452128;7.224262655487874
96;16;7;6.983416391393428;6.983416391393428;6.808855770314142
97;25;9;7.86487866758196;7.86487866758196;8.211984514821072
98;19;10;7.242441176712065;7.242441176712065;6.737582260247399
99;15;10;8.652290807115453;8.652290807115453;8.503646167886167
100;17;9;8.440846876735247;8.440846876735247;8.128822979973634
101;11;10;8.947530703393596;8.947530703393596;7.434788120160783
102;19;9;8.17944465604547;8.17944465604547;7.848700551235833
103;25;11;5.641036667825284;5.641036667825284;5.92276005258314
104;20;9;7.480352932077461;7.480352932077461;7.154374141416826
105;28;9;6.58724635875642;6.58724635875642;6.911740058904479
106;4;8;8.722282896735011;8.722282896735011;8.654494101501426
107;3;8;10.363737932549904;10.363737932549904;9.593456292261099
108;22;8;5.449436152218118;5.449436152218118;5.738617541628983
109;19;8;6.061463633276125;6.061463633276125;6.294000890068497
110;18;9;4.1903312301212035;4.1903312301212035;4.712486272187183
111;20;9;4.426087024610358;4.426087024610358;4.856232954361816
112;29;9;8.374486948203465;8.374486948203465;8.363515674350223
113;9;9;9.397328323762077;9.397328323762077;7.9172762352851676
114;17;9;8.827298611048843;8.827298611048843;8.427948322402079
115;21;9;10.366615795581847;10.366615795581847;10.087905383966827
116;19;8;5.651077674914122;5.651077674914122;5.98111113571464
117;40;11;5.525669322296682;5.525669322296682;5.911606645658349
118;25;9;6.396900868229762;6.396900868229762;6.656205459134911
119;24;9;8.111984947686375;8.111984947686375;7.994536846854446
120;25;9;6.834700148274856;6.834700148274856;6.837937561814948
121;17;8;7.206071722911086;7.206071722911086;6.830599301498253
122;21;9;6.553890545707877;6.553890545707877;6.4220385847465105
123;8;8;3.9310378556516787;3.9310378556516787;3.8355926248163676
124;34;9;5.293681146126407;5.293681146126407;5.5895737837043376
125;14;8;6.24705708187718;6.24705708187718;6.2483014477656
126;7;9;7.8698010002727665;7.8698010002727665;7.031367896294058
127;26;11;9.272977644097372;9.272977644097372;9.2464973056583
128;3;8;5.220903774024824;5.220903774024824;5.170311511024782
129;14;8;7.250843748244594;7.250843748244594;7.152317398385403
130;16;8;6.234388063225249;6.234388063225249;5.847130247870638
131;2;7;8.907108928522819;8.907108928522819;6.897665182633128
132;29;10;6.2851301480323745;6.2851301480323745;6.5132392759091475
133;50;11;7.036025581896686;7.036025581896686;7.37222724220842
134;7;8;12.444657892567694;12.444657892567694;10.277096911204005
135;16;10;12.604463644346165;12.604463644346165;8.991076109828361
136;23;9;7.382411368242142;7.382411368242142;7.469599582554611
137;18;11;4.579947030090946;4.579947030090946;5.022515525791843
138;25;10;8.124051668970557;8.124051668970557;7.9946366002360545
139;22;10;4.55012908842282;4.55012908842282;5.021173617893412
140;14;8;3.8702462300522584;3.8702462300522584;4.087965665683166
141;17;9;6.89742607976084;6.89742607976084;6.98773510765814
142;28;7;4.6141610554315005;4.6141610554315005;4.912377773652536
143;24;10;5.9841706013908915;5.9841706013908915;6.518555229777136
144;15;9;5.358489797322465;5.358489797322465;5.40946206923923
145;35;9;8.18897872382535;8.18897872382535;8.2565490178144
146;12;7;4.539765952703937;4.539765952703937;4.664794937807073
147;29;8;6.139212252589661;6.139212252589661;6.339891425652967
148;30;11;4.661504419213418;4.661504419213418;5.050596105303465
149;10;8;5.478206203408739;5.478206203408739;5.469333693609938
150;32;10;6.976899815816392;6.976899815816392;7.243904317551271
151;17;8;4.248516243027291;4.248516243027291;4.711787909061145
152;26;9;10.198432059107981;10.198432059107981;10.22276954555962
153;27;9;6.479303464590498;6.479303464590498;6.742727561599529
154;15;8;4.75691784290433;4.75691784290433;4.814752806659426
155;22;10;4.868647577205351;4.868647577205351;4.980135438076445
156;9;9;8.0912495362119;8.0912495362119;7.8986298254407
157;21;10;5.495993455918033;5.495993455918033;5.888745083288847
158;12;8;10.888719533970662;10.888719533970662;9.101281836859291
159;24;8;5.828681113248054;5.828681113248054;6.183248891449909
160;22;8;4.040389773622904;4.040389773622904;4.398398964085864
161;23;10;5.990325276823367;5.990325276823367;6.336736861344798
162;12;8;8.745518688836679;8.745518688836679;8.32178772104095
163;19;7;5.970798085893129;5.970798085893129;6.612623002722853
164;16;10;6.797421379988425;6.797421379988425;6.565298033547125
165;22;8;5.82704496254328;5.82704496254328;6.036067019000354
166;15;6;3.152658325073455;3.152658325073455;3.34825673148975
167;17;9;9.285062260630921;9.285062260630921;8.082859839763818
168;18;7;6.964863349572245;6.964863349572245;7.030735522604068
169;25;10;7.75095370425153;7.75095370425153;7.660873632184919
170;13;9;7.984939444622315;7.984939444622315;7.598378627727766
171;5;7;5.305921086826096;5.305921086826096;4.219185480064834
172;14;9;6.248534232255093;6.248534232255093;5.892584695667145
173;5;7;4.984708653881878;4.984708653881878;4.5234825302971435
174;7;9;10.544174048713197;10.544174048713197;9.560954132170625
175;11;9;5.325371669688226;5.325371669688226;5.520851821923618
176;18;8;5.572402381486801;5.572402381486801;5.78094618316512
177;21;9;3.156771237542747;3.156771237542747;3.523989867640073
178;34;11;9.750580623768581;9.750580623768581;9.331632103640183
179;10;8;8.560420777426204;8.560420777426204;6.878769262037197
180;10;11;5.0014263561438765;5.0014263561438765;4.652532379007787
181;17;9;6.491031393389071;6.491031393389071;6.613357607133511
182;39;10;7.663680388940458;7.663680388940458;8.21240952272205
183;16;8;9.690076447570874;9.690076447570874;8.839291983474821
184;6;7;5.405012254017698;5.405012254017698;4.8881040265889855
185;27;8;9.027124530536444;9.027124530536444;8.767667993514285
186;45;10;8.249845553563679;8.249845553563679;8.60706952925134
187;22;10;9.991810492869904;9.991810492869904;9.790793293840677
188;26;9;4.608838955359913;4.608838955359913;5.03246683251739
189;21;7;4.531776937546971;4.531776937546971;4.835243979574816
190;29;8;5.107766052611021;5.107766052611021;5.717558385258756
191;19;7;6.0996926166411445;6.0996926166411445;6.778072991214753
192;22;9;4.362681955324269;4.362681955324269;4.714146073214715
193;19;7;5.274946124934847;5.274946124934847;5.285620109445825
194;33;10;4.503070985669348;4.503070985669348;4.915025274317285
195;27;8;6.567518203090676;6.567518203090676;6.603889678608894
196;18;9;6.781747956702774;6.781747956702774;7.217652692229581
197;23;9;11.930637479537548;11.930637479537548;11.228088440788738
198;10;8;8.83774057278721;8.83774057278721;8.410376293120878
199;27;9;5.909829192414113;5.909829192414113;6.085712168329153
200;18;9;4.051097937473785;4.051097937473785;4.260791690250903
201;19;7;5.775023851833024;5.775023851833024;5.583885285828574
202;4;10;10.64823128760464;10.64823128760464;7.205665858925931
203;18;9;5.869593630838452;5.869593630838452;5.67274838298987
204;4;9;7.03549813042138;7.03549813042138;5.37069201870572
205;16;9;4.230377977762246;4.230377977762246;4.022353459417561
206;10;7;5.188690517140916;5.188690517140916;3.8150473937530642
207;18;8;4.731019567402384;4.731019567402384;4.9417051101271605
208;41;8;3.9352411208771634;3.9352411208771634;4.368409770022849
209;13;9;3.6128644313298057;3.6128644313298057;3.83807246668807
210;19;8;7.390027156580728;7.390027156580728;7.26077603216762
211;15;9;5.921445967063526;5.921445967063526;6.412924067261877
212;12;8;5.227984672181389;5.227984672181389;5.092668861895993
213;15;9;4.577171890248345;4.577171890248345;4.2340166023585795
214;34;9;3.836467315325966;3.836467315325966;4.441942429006439
215;12;9;5.474316117305573;5.474316117305573;5.88388581933221
216;8;9;10.647691583301178;10.647691583301178;10.287938227252988
217;24;9;4.046253735991326;4.046253735991326;5.252194034133631
218;17;7;4.904180690239635;4.904180690239635;4.9117414829760015
219;14;9;4.4583854930922175;4.4583854930922175;4.447752173616888
220;21;6;5.510340275116775;5.510340275116775;5.3003673055012115
221;19;7;4.844275957728686;4.844275957728686;5.175632005433967
222;28;7;5.167628528830752;5.167628528830752;5.456916960318359
223;17;8;4.470123574838782;4.470123574838782;4.751942853172309
224;7;9;8.20443441605564;8.20443441605564;7.969902633338599
225;19;8;5.566450507849605;5.566450507849605;5.798541131893498
226;4;8;9.884767661421328;9.884767661421328;8.864176458458783
227;30;8;4.218042338754179;4.218042338754179;4.707910395421287
228;11;7;4.352623275514881;4.352623275514881;4.711197266367916
229;34;8;5.269533730103963;5.269533730103963;5.7940525218749155
230;19;7;2.9961748887706814;2.9961748887706814;3.9801874565028026
231;31;8;6.083965578899244;6.083965578899244;6.096252193696532
232;24;7;4.996951670652554;4.996951670652554;5.276605120651017
233;24;8;6.492505019982246;6.492505019982246;6.861455723021148
234;27;9;4.324713718560635;4.324713718560635;4.742377451533885
235;22;8;5.184352417937757;5.184352417937757;5.538262467759092
236;12;9;8.246878101650609;8.246878101650609;7.16193565388612
237;12;8;8.677570405461593;8.677570405461593;8.87688589373011
238;35;9;5.5096907101743176;5.5096907101743176;6.0521873198026945
239;30;8;5.500171165844672;5.500171165844672;5.693278477098084
240;21;9;5.006759392568226;5.006759392568226;4.96353153758565
241;20;8;2.7316986353361057;2.7316986353361057;3.205318814602783
242;13;8;7.158507662974072;7.158507662974072;5.853587331063986
243;6;7;10.016434731971719;10.016434731971719;8.32964987519072
244;23;8;4.522633890105065;4.522633890105065;4.797954176636724
245;8;8;11.580787058609676;11.580787058609676;9.130528285547072
246;42;9;4.683120105415908;4.683120105415908;5.430908664055591
247;11;6;3.978256896289944;3.978256896289944;3.6486135773079202
248;21;7;4.88611186571771;4.88611186571771;4.766389433792142
249;23;8;4.864284498493903;4.864284498493903;5.143126282012561
250;23;9;4.601955608971188;4.601955608971188;4.958505874374783
251;9;8;3.931692905481224;3.931692905481224;3.733698437173498
252;19;8;3.311170249712984;3.311170249712984;3.102261107887897
253;21;9;3.0039153110712893;3.0039153110712893;3.5033824093326165
254;33;8;5.103396488379483;5.103396488379483;5.566398323794891
255;15;5;6.181294398565697;6.181294398565697;5.7772413330376455
256;16;9;4.610722797719721;4.610722797719721;5.045003366658089
257;8;9;7.793478862767803;7.793478862767803;7.272073504899493
258;12;7;5.572732396715364;5.572732396715364;5.238496803096476
259;8;7;6.244607676609191;6.244607676609191;5.989795640195604
260;11;7;4.758995520866942;4.758995520866942;5.0680244598122375
261;12;5;4.872144564510071;4.872144564510071;4.674950148481536
262;24;8;3.5551877868415667;3.5551877868415667;3.8049502347459194
263;14;9;7.196237755875445;7.196237755875445;6.612985656179046
264;12;7;4.198930609283701;4.198930609283701;4.108723895157341
265;25;8;6.069924069702574;6.069924069702574;6.122890080431266
266;19;9;4.855634067697069;4.855634067697069;4.950359927712132
267;39;10;7.490283431544371;7.490283431544371;7.827824760204065
268;10;8;6.099460473192779;6.099460473192779;6.244464597793283
269;26;9;4.354855917018228;4.354855917018228;4.720383191224403
270;37;9;5.430295984046041;5.430295984046041;5.732655064465698
271;23;8;4.00900709224501;4.00900709224501;4.151279525957602
272;3;7;6.929080969045635;6.929080969045635;5.148954542092507
273;29;8;3.5159870109726064;3.5159870109726064;3.897092819488121
274;23;8;3.9095713608864915;3.9095713608864915;4.34755515259252
275;26;8;5.539965489719977;5.539965489719977;5.689348500845179
276;27;8;8.457774039040793;8.457774039040793;8.418654370149461
277;28;8;4.52221393478596;4.52221393478596;4.646700922892879
278;33;8;4.891518989978087;4.891518989978087;5.202769859978922
279;34;8;5.358242032832092;5.358242032832092;5.669491562973599
280;11;9;6.966634955012374;6.966634955012374;6.805374585169304
281;6;8;6.106112032838749;6.106112032838749;4.321048572999608
282;11;6;5.130118125457517;5.130118125457517;5.498436038006159
283;16;7;4.833568025746173;4.833568025746173;5.232707638569826
284;21;8;6.826733756498432;6.826733756498432;6.572097535229309
285;14;9;4.240130842560522;4.240130842560522;4.553166172117649
286;25;8;6.972800992424951;6.972800992424951;6.6419790678504
287;8;8;5.736044285005273;5.736044285005273;5.827017963537303
288;33;7;4.616755383251146;4.616755383251146;4.8923395098449785
289;17;8;5.145258331393617;5.145258331393617;5.206216096140859
290;20;8;4.9231852919088155;4.9231852919088155;4.76799950236919
291;28;9;4.668202636386719;4.668202636386719;5.345519947388689
292;11;7;3.739094558037921;3.739094558037921;4.089254435874312
293;14;8;3.046631208467315;3.046631208467315;3.3607755307132043
294;27;10;5.297504284539498;5.297504284539498;5.758853706285115
295;14;9;9.104558628667903;9.104558628667903;9.037612955433971
296;15;9;3.7411627287084284;3.7411627287084284;4.007403894768151
297;36;8;7.455491435450463;7.455491435450463;7.422040398852169
298;12;9;3.4318772191798392;3.4318772191798392;3.6780782105104315
299;21;8;4.60302614579065;4.60302614579065;3.9261675200029305
300;15;8;4.4606132222094645;4.4606132222094645;4.6015397248190935
301;6;8;5.789940347318389;5.789940347318389;5.327826648738457
302;4;7;6.126433760964871;6.126433760964871;5.08111209593086
303;47;9;5.2211162684692;5.2211162684692;5.612820572905099
304;7;8;11.838049180717526;11.838049180717526;8.700825556010633
305;33;7;7.207264046702129;7.207264046702129;7.220741240441625
306;35;9;5.248002309974376;5.248002309974376;5.471916060667212
307;15;12;12.953838579129222;12.953838579129222;12.233155484644833
308;21;7;2.784459463557579;2.784459463557579;3.6595154451516807
309;8;8;5.186883982338396;5.186883982338396;5.271484944046653
310;27;7;4.783259684597674;4.783259684597674;5.015119912914327
311;12;8;6.08572810059731;6.08572810059731;6.122250501244038
312;17;9;3.8575487884281516;3.8575487884281516;3.7035610327888113
313;21;7;5.830927788331824;5.830927788331824;5.64217105304901
314;45;9;6.573016371488501;6.573016371488501;6.697989479521899
315;17;8;6.4588430154740255;6.4588430154740255;6.222595709146209
316;26;8;6.218520002023096;6.218520002023096;6.1447696625673665
317;26;9;4.805746736563425;4.805746736563425;5.026543934622801
318;17;8;5.152606810858859;5.152606810858859;5.197666705934311
319;22;9;3.5180955370621017;3.5180955370621017;4.313182671490634
320;17;9;7.422343031614306;7.422343031614306;7.673859197861451
321;23;6;5.368914672047602;5.368914672047602;5.65072758958065
322;5;6;9.721012080989203;9.721012080989203;8.776717385602613
323;18;8;8.839311341811063;8.839311341811063;7.91336862409766
324;38;9;6.087570241798848;6.087570241798848;6.70003725491866
325;7;7;10.876876577869947;10.876876577869947;9.822603981057467
326;22;8;5.950260335417875;5.950260335417875;5.992135862947388
327;14;8;5.387889439572211;5.387889439572211;4.442272063754339
328;15;7;4.524066108067581;4.524066108067581;4.720977603426573
329;5;9;8.699816105452836;8.699816105452836;7.2694288400632
330;31;10;11.415020074115024;11.415020074115024;11.163380259867695
331;5;7;5.60591597215229;5.60591597215229;4.961434292064435
332;19;8;4.3814544405931315;4.3814544405931315;4.809434285247158
333;14;6;4.571055327712818;4.571055327712818;4.804788983763941
334;24;9;4.182090746575402;4.182090746575402;4.4427416362972805
335;19;8;5.166174692046067;5.166174692046067;5.152903584417113
336;15;7;4.726576783841202;4.726576783841202;5.084005429523735
337;17;7;4.448805201761605;4.448805201761605;4.666941229644311
338;18;6;3.681298885863323;3.681298885863323;3.5617418535999503
339;13;8;4.581241450051206;4.581241450051206;4.313868119789065
340;40;9;5.461565793117238;5.461565793117238;5.7792313582180865
341;17;9;5.273303652240474;5.273303652240474;5.592789580516132
342;19;9;3.2543618851720932;3.2543618851720932;3.7704452945940017
343;16;9;6.09246275114257;6.09246275114257;5.800786881684968
344;20;9;4.608239893788396;4.608239893788396;4.356125317037523
345;34;9;6.751393701664689;6.751393701664689;7.096476506955162
346;20;7;6.891595136002264;6.891595136002264;6.286503309643861
347;19;8;3.0847892361355616;3.0847892361355616;3.201884613624327
348;13;8;4.953566797940615;4.953566797940615;5.494232362629577
349;44;8;4.351161332782528;4.351161332782528;4.929934263711072
350;19;10;3.9102330151800597;3.9102330151800597;4.224936095502895
351;21;8;5.719433252375478;5.719433252375478;6.04779940798886
352;15;7;6.179009724702493;6.179009724702493;5.7669379952572815
353;22;7;6.183979033934603;6.183979033934603;6.272990035306246
354;16;8;6.539788284572761;6.539788284572761;6.207903511002607
355;26;9;5.245742328241819;5.245742328241819;5.449129163593071
356;22;7;4.208634660336897;4.208634660336897;5.6028287154505625
357;7;8;5.361056759002932;5.361056759002932;4.945348165057749
358;25;9;6.6143513211195195;6.6143513211195195;6.250380396542411
359;25;9;5.218767047028045;5.218767047028045;5.373371950655305
360;18;8;2.6484879707000264;2.6484879707000264;3.0083940693632405
361;7;9;8.206933405740463;8.206933405740463;7.125966177192392
362;17;8;4.631577401356484;4.631577401356484;4.634042456912501
363;21;7;5.162948022578266;5.162948022578266;5.401054028535377
364;21;8;5.41559840445951;5.41559840445951;5.57050881526858
365;2;9;8.994476017110232;8.994476017110232;4.601743293412727
366;32;7;3.3469319789213774;3.3469319789213774;3.736276738919757
367;3;9;7.361816845279114;7.361816845279114;5.9571496848523875
368;9;7;8.057329838137072;8.057329838137072;6.887169983427352
369;10;8;6.032006656914274;6.032006656914274;5.587783862221251
370;13;7;8.64139837653188;8.64139837653188;3.9595693878992537
371;4;8;10.923739330272568;10.923739330272568;7.877523511476712
372;36;8;4.732145671723989;4.732145671723989;5.100952970878211
373;21;9;5.995027198474807;5.995027198474807;6.215121068395084
374;37;8;7.213068737807243;7.213068737807243;6.8139219321144155
375;17;6;5.184783493150676;5.184783493150676;4.963164926407614
376;23;8;5.030405198189619;5.030405198189619;5.2614284488088545
377;13;9;3.650818998493485;3.650818998493485;4.081113442772714
378;16;8;5.094356716635833;5.094356716635833;4.9688819765671655
379;24;8;3.315471424166314;3.315471424166314;4.056030456909217
380;23;8;6.858574068996427;6.858574068996427;6.630410005485602
381;21;9;4.172696209427265;4.172696209427265;4.500912221776606
382;16;8;5.052684207320816;5.052684207320816;4.994785592819853
383;18;9;3.7722437120258743;3.7722437120258743;3.7713975211105577
384;22;8;6.119063335132932;6.119063335132932;6.154155869688047
385;18;8;7.663904801029899;7.663904801029899;6.75998199528436
386;12;8;7.8545477468145535;7.8545477468145535;6.9521677514674405
387;23;9;6.577667213447467;6.577667213447467;5.163087160291839
388;10;9;6.583325270174407;6.583325270174407;6.44560261723886
389;18;8;3.6377487357721785;3.6377487357721785;4.209007698166737
390;16;7;7.496401869324384;7.496401869324384;4.2947689078170646
391;21;8;6.711435984909358;6.711435984909358;7.274603286243891
392;33;8;5.707978203845893;5.707978203845893;6.1935976451403025
393;38;8;6.742717773776492;6.742717773776492;6.944831530814096
394;31;8;5.351337567945659;5.351337567945659;5.558538615850538
395;16;11;5.970986871838753;5.970986871838753;6.3206052596464035
396;26;8;5.339550760976652;5.339550760976652;5.66975411175021
397;8;9;5.560447182498605;5.560447182498605;5.6858501131783585
398;23;7;5.465401196056059;5.465401196056059;5.511535982915933
399;15;7;7.970891145710802;7.970891145710802;7.3107642551719065
400;20;11;5.604225723945563;5.604225723945563;6.4552609098628215
401;16;11;8.612996067613741;8.612996067613741;8.14789762381409
402;14;8;5.5763916874825155;5.5763916874825155;5.417696317302335
403;11;10;9.258040131508109;9.258040131508109;8.059717313334875
404;11;10;10.599326265077666;10.599326265077666;9.980360204017403
405;26;10;4.39965932106392;4.39965932106392;4.9929754356576765
406;17;10;7.346035395748982;7.346035395748982;7.192020458450023
407;15;11;9.012197208168317;9.012197208168317;8.59315385223888
408;8;9;13.38501932199121;13.38501932199121;12.487023320802013
409;3;8;12.582116801498122;12.582116801498122;10.887675235053223
410;18;9;4.6702879494424865;4.6702879494424865;5.315710459248313
411;27;10;5.880152624123779;5.880152624123779;6.211984788105948
412;17;9;10.888812228937194;10.888812228937194;10.07466734944915
413;26;12;7.038593880817546;7.038593880817546;7.437605389575476
414;2;9;10.472566512132115;10.472566512132115;8.676019980014228
415;6;10;17.741868014675173;17.741868014675173;8.07309414013388
416;18;10;12.628043702609196;12.628043702609196;12.307402612547971
417;22;9;7.0851646653490565;7.0851646653490565;7.179132246059841
418;20;11;5.408434024946525;5.408434024946525;5.6100329040397945
419;26;11;7.62834378016708;7.62834378016708;7.8490119129723706
420;28;11;5.5187358463354;5.5187358463354;6.121991711091327
421;9;10;9.225826769182278;9.225826769182278;8.669312689482778
422;26;10;5.913348820120798;5.913348820120798;6.741396289100831
423;16;9;7.781196435663829;7.781196435663829;7.484708714934961
424;3;8;13.314627442717985;13.314627442717985;5.1890055868025815
425;20;10;7.873563813881973;7.873563813881973;7.583159732643525
426;17;10;5.721635040666572;5.721635040666572;5.888194519501044
427;34;11;6.411498683770555;6.411498683770555;6.529385293189292
428;17;9;7.1410049550328845;7.1410049550328845;6.9703841909892335
429;30;10;7.28374448555594;7.28374448555594;7.512599613823543
430;39;10;8.946308210014825;8.946308210014825;9.08353885881226
431;5;11;11.325327440719004;11.325327440719004;10.135263405010965
432;44;10;7.600589736683975;7.600589736683975;8.01738688312349
433;9;10;7.96229049542303;7.96229049542303;8.140117988547717
434;5;9;10.172487455685225;10.172487455685225;9.221889754593432
435;35;10;6.213293225572993;6.213293225572993;6.2472495384417135
436;54;11;7.4402796345813496;7.4402796345813496;7.867374521031348
437;12;11;9.51684249801815;9.51684249801815;8.24825915977769
438;22;10;7.966805528227758;7.966805528227758;8.04978044923921
439;51;11;10.218193623382707;10.218193623382707;10.260208444414967
440;12;10;6.015495915009416;6.015495915009416;6.000808132499308
441;7;10;8.43532760453563;8.43532760453563;7.156090515684058
442;31;11;5.7900794581510455;5.7900794581510455;6.055245868165278
443;12;10;5.235091192161327;5.235091192161327;5.524161463217797
444;11;8;8.458433264125935;8.458433264125935;6.519581142515393
445;13;10;7.346044988522241;7.346044988522241;7.255523075431725
